,title,post_id,kind_name,floor_str,price,section_name,role_name,area,contact,refresh_time,station,distance
50,南勢角站精緻套房獨洗大片對外窗可貓咪,13544079,獨立套房,5F/5F,"10,999",中和區,代理人,6.5,連先生,15小時內,南勢角站,636
51,近新埔民生站對外窗獨立洗衣機乾淨舒適,13543090,獨立套房,4F/4F,"11,000",板橋區,代理人,7,李小姐,19小時內,環狀線新埔民生站,332
52,走路景安站❤可貓溫馨套房❤低樓層機能佳❤,13542823,獨立套房,2F/4F,"12,000",中和區,仲介,7,曾小姐,20小時內,景安站,223
53,大坪林捷運站世新大學2樓優質套房,13542159,獨立套房,1F/3F,"9,500",新店區,屋主,5,黃媽媽,3天前,大坪林站,379
54,獨立花園套房,13541805,獨立套房,1F/3F,"12,000",新店區,屋主,16,張小姐,2小時內,新店站,627
55,近捷運永安市場◆超值套房◆採光佳機能優,13541717,獨立套房,4F/5F,"10,500",永和區,仲介,8,趙先生,18小時內,永安市場站,362
56,北歐風!!!近捷運站|獨洗,13541667,獨立套房,6F/6F,"10,901",三重區,代理人,11.2,劉先生,13小時內,三和國中站,376
57,近菜寮捷運站獨立套房,13541589,獨立套房,5F/5F,"9,000",三重區,代理人,8.8,謝先生,13小時內,菜寮站,348
58,三重區近忠孝橋對外窗可安靜寵2樓雙人套房,13541368,獨立套房,2F/4F,"10,500",三重區,屋主,6,吳先生,3天前,菜寮站,679
59,近捷運站、公園旁、環境佳、採光、通風好,13541136,獨立套房,2F/4F,"9,500",新店區,屋主,6,黃小姐,7小時內,七張站,420
60,近江翠站/垃圾代收/鬧中取靜/住戶單純,13540645,獨立套房,3F/5F,"12,000",板橋區,代理人,8.1,楊先生,20小時內,江子翠站,496
61,低樓層方正採光好/一層兩戶/可養寵物,13540437,獨立套房,3F/5F,"11,000",三重區,仲介,7,簡先生,17小時內,三重國小站,592
62,可養貓方正採光好-全新變頻冷氣-近捷運,13540365,獨立套房,5F/5F,"9,000",三重區,仲介,5,簡先生,3天前,三和國中站,335
63,一樓免爬梯方正屋況優-採光通風好-近捷運,13540349,獨立套房,1F/2F,"9,500",三重區,仲介,5,簡先生,3天前,徐匯中學站,242
64,格局方正採光好戶數少-獨立洗衣機-近捷運,13540332,獨立套房,5F/5F,"10,500",三重區,仲介,7,簡先生,3天前,菜寮站,413
65,可養貓方正採光好-全新變頻冷氣-近捷運,13540310,獨立套房,5F/5F,"9,500",三重區,仲介,5,簡先生,3天前,三和國中站,335
66,格局方正屋況優採光好-獨立洗衣機-近捷運,13540304,獨立套房,頂樓加蓋/4F,"11,000",蘆洲區,仲介,6,簡先生,3天前,三民高中站,435
67,可養寵格局方正屋況優-採光通風好-近捷運,13540300,獨立套房,4F/5F,"12,000",三重區,仲介,8,簡先生,3天前,台北橋站,461
68,交通便利.獨立套房出租,13540060,獨立套房,1F/2F,"9,000",永和區,代理人,7,陽小姐,19小時內,頂溪站,183
69,稀有出租搶先看鄰近商圈/市場/學校,13540049,獨立套房,1F/2F,"9,000",永和區,代理人,7,陽小姐,19小時內,頂溪站,183
70,蘆洲長榮路694號4F獨立套房出租,13539959,獨立套房,4F/4F,"11,000",蘆洲區,屋主,9,謝先生,7小時內,蘆洲站,566
71,可貓採光套房-家電齊全-近三和國中站,13539483,獨立套房,5F/5F,"9,500",三重區,仲介,5,藍先生,4天前,三和國中站,335
72,竹圍捷運精緻套房,13539122,獨立套房,3F/13F,"10,000",淡水區,屋主,7,盧先生,7小時內,竹圍站,242
73,頂溪捷運站3分鐘套房(一房一廳一衛一廚),13539133,獨立套房,4F/5F,"11,000",永和區,屋主,8,林小姐,4天前,頂溪站,156
74,【輔大套房優質首選】限輔大老師、學生,13538978,獨立套房,2F/4F,"11,000",新莊區,屋主,10,林太太,4天前,輔大站,290
75,超近捷運，二樓免爬高進出單純，詳租金優惠,13539015,獨立套房,2F/5F,"12,000",永和區,屋主,10,顧小姐,11小時內,永安市場站,270
76,★捷運府中★晒衣空間★可寵★短租議,13538803,獨立套房,2F/4F,"10,000",板橋區,仲介,6,洪先生,21小時內,府中站,416
77,全新裝潢_附家具_有對外窗_近夜市,13538736,獨立套房,1F/5F,"10,000",板橋區,仲介,10,林小姐,20小時內,府中站,590
78,捷運大坪林【獨立洗衣機】免爬高★乾溼分離,13538664,獨立套房,1F/5F,"10,999",新店區,仲介,6,薛小姐,22小時內,大坪林站,651
79,可寵-便宜套房屋-內空間寬敞-戶數少,13538630,獨立套房,3F/5F,"11,000",三重區,仲介,7,蕭先生,56分鐘內,三重國小站,592
80,設計師設計全新裝潢新傢俱套房丹鳳站,13487853,獨立套房,2F/3F,"10,000",新莊區,屋主,6,趙小姐,7小時內,丹鳳站,169
81,CP值最高輕豪宅!土城站走5分*全新整理,7565930,獨立套房,5F/5F,"10,000",土城區,屋主,7,盧太太,2小時內,土城站,472
82,近南勢角♥精緻套房♥獨洗♥可養貓,13535480,獨立套房,5F/6F,"11,000",中和區,代理人,5,廖先生,17小時內,中和派出所站,88
83,採光佳|近捷運|可貓|有天然氣,13535284,獨立套房,6F/6F,"10,000",蘆洲區,代理人,10.2,謝先生,13小時內,蘆洲站,629
84,一樓出入便利獨立套房(免仲介費),13535105,獨立套房,1F/3F,"9,800",永和區,仲介,7,文先生,16小時內,頂溪站,751
85,新埔民生站/獨立洗衣機/對外窗設備齊全,13535022,獨立套房,4F/4F,"11,000",板橋區,代理人,7,王小姐,19小時內,環狀線新埔民生站,380
86,近南山高中/永安市場站精緻套房,13534011,獨立套房,3F/5F,"9,000",中和區,屋主,6,陳小姐,19小時內,永安市場站,689
87,☎亞東漂亮套房☎屋況優低樓層☎,13533294,獨立套房,2F/5F,"9,000",板橋區,仲介,6,吳先生,20小時內,府中站,667
88,徐匯捷運Skypiea－時尚電梯套房,13532572,獨立套房,2F/5F,"9,000",三重區,代理人,6,王小姐,17小時內,徐匯中學站,354
89,捷運橋和站◆電梯套房◆獨洗採光佳★可寵,13532338,獨立套房,頂樓加蓋/5F,"9,998",中和區,仲介,7,黃先生,18小時內,橋和站,473
90,溫馨套房(新店市公所捷運站2分鐘),13531402,獨立套房,4F/4F,"10,800",新店區,屋主,7,陳小姐,20小時內,新店區公所站,192
91,近大坪林捷運精美套房,13532017,獨立套房,5F/6F,"10,500",新店區,屋主,5,孫小姐,7小時內,大坪林站,376
92,溫馨美宅！隔局方正！採光極佳!,13531498,獨立套房,3F/3F,"12,000",三重區,屋主,8,羅先生,14小時內,三重國小站,572
93,捷運中原站#飲水機#優質套房#可稅可補助,13531341,獨立套房,3F/3F,"11,999",中和區,仲介,6,黃先生,2天前,中原站,264
94,優質套房出租,13531128,獨立套房,4F/5F,"9,000",三重區,代理人,5,劉小姐,13小時內,三重國小站,359
95,小資秒殺套房！捷運景安超近！機能設備齊全,13531002,獨立套房,3F/5F,"9,500",中和區,仲介,5.5,黃先生,2天前,景安站,253
96,【房東自租】三和捷運大套房,13530978,獨立套房,4F/5F,"10,000",三重區,屋主,9,黃先生,7小時內,三和國中站,194
97,蘆洲市中心電梯套房,13530215,獨立套房,4F/14F,"11,000",蘆洲區,屋主,10,呂先生,7小時內,三民高中站,689
98,永和愛買旁全新時尚套房　愛的小窩情侶合租,13530198,獨立套房,5F/5F,"12,000",中和區,屋主,8,陳先生,2小時內,景平站,678
99,近七張捷運~獨立洗衣機～北新國小正對面,13530182,獨立套房,3F/4F,"12,000",新店區,仲介,10,林小姐,2天前,七張站,177
100,景安捷運.可短租.可寵物,13467863,獨立套房,2F/3F,"9,000",中和區,屋主,6,黃先生,3天前,南勢角站,262
101,全新正頂溪捷運站走路一分鐘陽光小豪宅,13529771,獨立套房,1F/2F,"12,000",永和區,屋主,10,林小姐,2天前,頂溪站,110
102,捷運南勢角1分【垃圾代收】獨洗★全新裝潢,13529239,獨立套房,2F/4F,"10,999",中和區,仲介,8,薛小姐,22小時內,景安站,326
103,近捷運丹鳳【獨立洗衣機】對外窗★四維商圈,13528663,獨立套房,4F/5F,"9,999",新莊區,仲介,7,許先生,22小時內,丹鳳站,498
104,時尚小豪宅(景安6分鐘)陽台+獨洗+廚具,13528342,獨立套房,4F/5F,"9,900",中和區,屋主,6,蘇小姐,2小時內,景安站,476
105,頂埔站小資族套房.走道窗,13528117,獨立套房,頂樓加蓋/4F,"11,000",土城區,仲介,7,魏小姐,2天前,頂埔站,647
106,*近捷運景安站*獨立洗衣機*對外窗*廚台,13527507,獨立套房,4F/5F,"11,500",中和區,屋主,7,鄭小姐,2小時內,景安站,567
107,近三和國中站約3分鐘低樓層優質套房,13527175,獨立套房,2F/6F,"9,700",三重區,代理人,7,盧先生,7小時內,三和國中站,193
108,新板特區板橋新站(近文化路)優質套房,13527150,獨立套房,3F/3F,"10,000",板橋區,屋主,8,劉小姐,2小時內,板橋站,483
109,公主風超美套房全新整理(有陽台),13526906,獨立套房,4F/5F,"10,800",新莊區,屋主,9,蘇小姐,7小時內,丹鳳站,584
110,可貓優質小資套房獨立曬衣空間機能好,13526458,獨立套房,5F/5F,"9,500",三重區,仲介,5,蕭先生,4小時內,三和國中站,335
111,可貓小資套房格局方正附近機能好,13526454,獨立套房,5F/5F,"9,000",三重區,仲介,5,蕭先生,4天前,三和國中站,335
112,明亮精緻套房出租中蘆洲捷運走路六分鐘,13525826,獨立套房,4F/4F,"9,200",蘆洲區,屋主,7,洪小姐,3天前,蘆洲站,554
113,可寵❤️三民高中站好近✨極美大套房✨,13525681,獨立套房,4F/5F,"11,800",蘆洲區,代理人,9,鄧先生,19小時內,三民高中站,474
114,㊣近南勢角捷運採光大套房,13524850,獨立套房,3F/4F,"12,000",永和區,屋主,8,游先生,7小時內,景平站,415
115,"十米巷寬重陽路豪華大套房,不看會後悔!",13524112,獨立套房,2F/5F,"9,000",三重區,屋主,6,呂小姐,7天前,菜寮站,625
116,徐匯中學站/北歐風套房/獨立洗衣機,13523957,獨立套房,頂樓加蓋/5F,"10,900",三重區,仲介,10,林先生,2天前,徐匯中學站,552
117,~溫馨裝潢~大面採光佳~獨洗,13523330,獨立套房,4F/4F,"10,000",蘆洲區,屋主,10,李先生,14小時內,三民高中站,424
118,中和站3分鐘.大潤發旁,13523241,獨立套房,3F/12F,"9,500",中和區,屋主,8,林小姐,7小時內,中和站,312
119,三和國中捷運站精品小套房(禁菸套房),13522972,獨立套房,3F/5F,"9,000",三重區,代理人,5.5,趙先生,7天前,三和國中站,651
120,☎亞東漂亮套房☎屋況優低樓層☎,13522305,獨立套房,2F/5F,"9,000",板橋區,仲介,6,吳先生,20小時內,府中站,667
121,捷運套房～地點佳免爬高鬧中取靜～可養寵物,13522265,獨立套房,1F/1F,"12,000",板橋區,代理人,12,劉先生,20小時內,府中站,634
122,超大套房，專屬洗脫烘，可寵，近捷運,13522147,獨立套房,4F/5F,"12,000",三重區,屋主,10,詹先生,12小時內,大智街口站,66
123,新莊捷運站走路2分鐘生活機能優套房,13521834,獨立套房,3F/4F,"9,800",新莊區,屋主,8,黃小姐,2小時內,新莊站,310
124,獨立套房近捷運公車站生活機能佳,13521479,獨立套房,1F/2F,"10,500",三重區,屋主,6,林先生,7小時內,徐匯中學站,365
125,一樓方正免爬梯-獨立陽台洗衣機-近捷運,13521328,獨立套房,1F/4F,"9,000",三重區,仲介,6,簡先生,3天前,三重國小站,272
126,一樓套房免爬梯-格局方正屋況優,13521297,獨立套房,1F/5F,"9,000",三重區,仲介,5,簡先生,3天前,三和國中站,619
127,可養貓方正採光好-全新變頻冷氣-近捷運,13521247,獨立套房,5F/5F,"10,500",三重區,仲介,6,簡先生,3天前,三和國中站,335
128,低樓層~大套房~近全聯~生活機能優~,13520603,獨立套房,2F/5F,"12,000",蘆洲區,仲介,10,李先生,18小時內,三民高中站,515
129,優質套房採光通風佳近捷運可貓咪,13520601,獨立套房,5F/5F,"9,000",三重區,仲介,5,李先生,18小時內,三和國中站,335
130,獨立凸窗獨立洗衣機近捷運可寵,13520585,獨立套房,4F/5F,"10,500",三重區,仲介,5,李先生,18小時內,三和國中站,285
131,方正優質套房-採光優-獨立洗衣機-近捷運,13520522,獨立套房,頂樓加蓋/4F,"11,000",蘆洲區,仲介,6,藍先生,4天前,三民高中站,435
132,方正採光套房-可養貓-家電齊全-近捷運,13520490,獨立套房,5F/5F,"10,500",三重區,仲介,6,藍先生,4天前,三和國中站,335
133,方正採光套房-低樓層-家電齊全-近捷運,13520465,獨立套房,1F/2F,"9,500",三重區,仲介,5,藍先生,4天前,徐匯中學站,339
134,方正採光大套房-低樓層-家電齊全-近捷運,13520457,獨立套房,2F/5F,"12,000",蘆洲區,仲介,10,藍先生,4天前,三民高中站,515
135,電梯3分鐘頂溪捷運近耕莘醫院有代收垃圾,13519129,獨立套房,2F/7F,"9,600",永和區,屋主,6.5,陳媽媽,7小時內,頂溪站,278
136,近景安站/官方賴預約時間/詳情文宣說明,13517855,獨立套房,9F/12F,"9,500",永和區,仲介,5,宋先生,21小時內,永安市場站,368
137,國光路包水包電套房-致理科大-超優惠,13517343,獨立套房,6F/6F,"11,000",板橋區,仲介,7,邱先生,4天前,板橋站,533
138,永安市場站☀️採光套房機能佳☀️天然瓦斯,13517166,獨立套房,4F/5F,"11,000",永和區,仲介,7,杜小姐,2天前,永安市場站,362
139,臨捷運8分鐘一房一廳一浴一陽台安靜大套房,13516843,獨立套房,3F/5F,"12,000",新莊區,屋主,12,張先生,7小時內,新莊站,771
140,捷運二樓全新裝潢套房可貓,13516620,獨立套房,2F/5F,"11,000",三重區,仲介,6,蘇先生,21小時內,三重國小站,398
141,搶手板橋大套房.有對外大窗採光一級棒！,13516505,獨立套房,5F/5F,"9,500",板橋區,屋主,8,張小姐,7小時內,亞東醫院站,793
142,獨立樓層優值生活便利套房出租,13515889,獨立套房,4F/4F,"9,500",三重區,屋主,12,張小姐,11小時內,三重國小站,432
143,中和南勢角捷運站獨立套房,13515674,獨立套房,5F/5F,"9,000",中和區,屋主,8,吳先生,8天前,景安站,298
144,國光和公館交叉口(露易莎)/獨立洗衣機,13514659,獨立套房,5F/5F,"11,000",板橋區,仲介,6,李先生,4天前,板橋站(環狀線)站,481
145,格局方正-近捷運-獨立曬衣空間,13514092,獨立套房,5F/5F,"9,000",蘆洲區,仲介,6,李先生,18小時內,三民高中站,369
146,優質套房採光通風佳近捷運可貓咪,13514087,獨立套房,5F/5F,"9,500",三重區,仲介,5,李先生,18小時內,三和國中站,335
147,採光通風佳~獨立洗衣曬衣空間~近捷運~,13514052,獨立套房,5F/5F,"10,500",三重區,仲介,7,李先生,18小時內,菜寮站,413
148,免爬梯~近捷運~機能優~,13514040,獨立套房,1F/2F,"9,500",三重區,仲介,5,李先生,18小時內,徐匯中學站,339
149,格局正-小吃林立-機能好-近捷運-,13514033,獨立套房,頂樓加蓋/4F,"11,000",蘆洲區,仲介,6,李先生,18小時內,三民高中站,435
150,優質套房採光通風佳近捷運可貓咪,13514025,獨立套房,5F/5F,"10,500",三重區,仲介,6,李先生,18小時內,三和國中站,335
151,乾淨明亮生活便利,13512692,獨立套房,4F/5F,"9,000",中和區,屋主,8,戴小姐,4小時內,南勢角站,518
152,獨立洗衣機~有陽台~,13512355,獨立套房,10F/12F,"11,000",中和區,仲介,8,廖先生,22小時內,中原站,377
153,獨立洗衣機~有陽台~,13512333,獨立套房,10F/12F,"11,000",中和區,仲介,8,廖先生,22小時內,中原站,377
154,優質套房★交通便利★近夜市公園,13512214,獨立套房,4F/5F,"10,300",三重區,屋主,9.5,姜先生,7小時內,三重國小站,514
155,"新北大道一段套房,電0933886468",13511976,獨立套房,4F/4F,"9,900",三重區,屋主,7,王小姐,9天前,菜寮站,273
156,板橋府中捷運全新大套房,13511586,獨立套房,4F/5F,"9,500",板橋區,屋主,7,江先生,9天前,民族區運路口站,26
157,南勢角捷運站，有流理臺可炊優質套房,13511005,獨立套房,5F/5F,"12,000",中和區,仲介,6.5,王先生,11分鐘內,南勢角站,380
158,南勢角捷運站，有流理臺可炊優質套房,13510987,獨立套房,5F/5F,"12,000",中和區,仲介,6.5,王先生,11分鐘內,南勢角站,380
159,全新裝修●全新家具《一樓套房》3號房,13510657,獨立套房,1F/3F,"9,800",新店區,仲介,9,楊先生,22小時內,新店區公所站,447
160,格局方正，採光明亮,13510607,獨立套房,5F/5F,"9,000",板橋區,代理人,6,范先生,9天前,亞東醫院站,609
161,英專路新裝潢套房！離夜市近！捷運站近！,13510544,獨立套房,3F/4F,"12,000",淡水區,屋主,5.8,林先生,昨日,淡水站,195
162,英專路新裝潢套房！離夜市近！捷運站近！,13510537,獨立套房,4F/4F,"12,000",淡水區,屋主,7,林先生,昨日,淡水站,195
163,"邊間一房一廳頂溪捷運站,挑高樓中樓",13509936,獨立套房,3F/3F,"12,000",永和區,屋主,12,張媽媽,19小時內,頂溪站,723
164,捷運大坪林.3分.超值租案.生活方便,13509080,獨立套房,頂樓加蓋/5F,"11,000",新店區,仲介,6,黃先生,7小時內,大坪林站,172
165,電梯明亮溫馨套房太平洋冠軍團隊文心,13508386,獨立套房,10F/12F,"9,500",中和區,仲介,7,林小姐,2天前,中原站,377
166,全新家俱可養寵物獨立套房,13507348,獨立套房,4F/5F,"10,000",三重區,代理人,6,魏先生,13小時內,三重國小站,432
167,近景安捷運站/溫馨套房/可炊,13507302,獨立套房,5F/5F,"12,000",中和區,屋主,6,陳小姐,7小時內,景安站,374
168,離公車捷運近的套房,13507121,獨立套房,3F/5F,"9,000",中和區,屋主,8,黃先生,6小時內,永安市場站,735
169,離公車捷運近的套房,13507082,獨立套房,2F/5F,"11,000",中和區,屋主,9,黃先生,6小時內,永安市場站,735
170,菜寮/機能佳/個人小套房,13506238,獨立套房,5F/5F,"9,000",三重區,仲介,10,林小姐,4天前,菜寮站,458
171,永和四號公園捷運套房,13506127,獨立套房,4F/5F,"9,000",中和區,屋主,6,張先生,10天前,永安市場站,392
172,近台北橋站/官方賴預約時間/詳情文宣說明,13505577,獨立套房,4F/4F,"9,000",三重區,仲介,5.5,林先生,21小時內,台北橋站,443
173,可養寵!!!獨立洗衣機有對外窗,13505555,獨立套房,2F/4F,"9,500",三重區,仲介,8,吳先生,21小時內,三重國小站,560
174,*汐止橫科*近南港展覽館*中華科大*套房,13505172,獨立套房,2F/5F,"12,000",汐止區,屋主,7,謝小姐,2小時內,南港展覽館站,590
175,世新大學、景美夜市、低樓層、獨立洗衣機,13504832,獨立套房,1F/5F,"9,800",新店區,仲介,6,劉先生,8天前,大坪林站,358
176,小碧潭站、新店高中、生活機能優、小資首選,13504819,獨立套房,4F/4F,"9,000",新店區,仲介,5,劉先生,8天前,小碧潭站,536
177,小碧潭站、獨立陽台、生活機能優、小資首選,13504808,獨立套房,4F/4F,"9,200",新店區,仲介,5,劉先生,8天前,小碧潭站,532
178,豪華套房近大坪林捷運站交通便利(E),13503860,獨立套房,5F/5F,"11,300",新店區,屋主,9,陳先生,7小時內,大坪林站,437
179,新裝修套房出租(鼎加)，近大坪林捷運站,13491092,獨立套房,5F/5F,"11,500",新店區,代理人,6.5,陳小姐,7小時內,大坪林站,520
180,近捷運中原站【優質租案】新裝潢*獨洗衣機,13502537,獨立套房,3F/3F,"11,799",中和區,仲介,6,薛小姐,22小時內,中原站,309
181,寶橋路旁北新國小對面近七張捷運家樂福,13501880,獨立套房,3F/4F,"9,500",新店區,仲介,6,林小姐,2天前,七張站,167
182,簡約風/舒適大套房/家電全,13500138,獨立套房,5F/5F,"10,500",蘆洲區,代理人,8,高先生,7小時內,蘆洲站,613
183,菜寮站/採光一房一廳/獨洗獨曬/可補助,13498976,獨立套房,5F/5F,"11,900",三重區,仲介,10,林先生,2天前,菜寮站,697
184,適合小資族獨立套房,13497617,獨立套房,6F/6F,"10,000",中和區,屋主,10,曾先生,7小時內,橋和站,676
185,頂埔捷運鴻海套房,13497526,獨立套房,2F/5F,"9,000",土城區,代理人,8,邱先生,5天前,頂埔站,102
186,生活機能完善、交通便利、刷卡門禁,13497372,獨立套房,2F/4F,"10,000",板橋區,屋主,8,楊小姐,7天前,新埔站,412
187,可貓優質大套房屋內空間寬敞機能好,13496940,獨立套房,5F/5F,"10,500",三重區,仲介,6,蕭先生,4天前,三和國中站,335
188,超級精美大套房_近海山捷運站_適合夫妻,13495290,獨立套房,5F/5F,"12,000",土城區,屋主,10,陳太太,3天前,海山站,512
189,全新精緻套房含獨立洗衣機網路第四台,13494266,獨立套房,4F/4F,"9,500",中和區,屋主,9,李先生,2小時內,中和站,58
190,全新電梯.收包裹.垃圾.獨立洗衣機,13493256,獨立套房,6F/10F,"11,000",中和區,屋主,10,王阿姨,9小時內,中原站,376
191,裝潢美屋，鄰近捷運站，生活機能佳,13493117,獨立套房,8F/11F,"10,000",板橋區,屋主,8,詹先生,2天前,府中站,343
192,永安捷運走路4分公園走路1分,13491365,獨立套房,頂樓加蓋/5F,"9,900",中和區,屋主,9,翁小姐,18小時內,永安市場站,330
193,🌼屋主光復橋🌼獨立洗衣🌼可寵物,13491841,獨立套房,5F/6F,"11,080",板橋區,屋主,11,林小姐,14小時內,板新站,688
194,典雅浪漫套房,13491662,獨立套房,2F/4F,"9,500",三重區,代理人,7,李小姐,7小時內,菜寮站,373
195,捷運景安、低樓層、獨立洗衣機、可貓,13491419,獨立套房,2F/4F,"12,000",中和區,仲介,7,租屋專員,2天前,景安站,223
196,中正路.提包入住.近運動場.可貓,13491006,獨立套房,3F/5F,"9,500",板橋區,仲介,6,呂小姐,19小時內,板橋站,696
197,6坪大套房全新裝潢獨立洗衣機,11572712,獨立套房,3F/3F,"12,000",三重區,屋主,6,趙先生,7小時內,三重國小站,589
198,一層3戶戶數少-獨立洗衣機-獨立曬衣空間,13489076,獨立套房,5F/5F,"10,500",三重區,仲介,5,蕭先生,4天前,菜寮站,413
199,中和保健路套房出租(近永安站/4號公園),13488552,獨立套房,3F/4F,"12,000",中和區,代理人,9,金小姐,昨日,景安站,540
200,捷運徐匯中學站北歐輕奢風全聯麥當勞,13487993,獨立套房,6F/6F,"10,901",三重區,屋主,10,房東,7小時內,徐匯中學站,552
201,捷運菜寮站忠孝橋環河南路近河濱公園,13487910,獨立套房,5F/5F,"11,918",三重區,屋主,10,房東,7小時內,菜寮站,690
202,近蘆洲站/官方賴預約時間/詳情文宣說明,13486973,獨立套房,5F/5F,"11,500",蘆洲區,仲介,7,林先生,21小時內,蘆洲站,473
203,非頂樓加蓋男女皆可走路3分鐘到永安,13486569,獨立套房,3F/3F,"12,000",永和區,屋主,8,廖先生,7小時內,永安市場站,103
204,捷運5分獨棟3樓裝潢新獨立陽台專用洗衣機,13486254,獨立套房,3F/5F,"12,000",中和區,屋主,8,王先生,12天前,南勢角站,483
205,~近土城捷運站，套房出租~,13485618,獨立套房,10F/13F,"12,000",土城區,屋主,6.5,魏先生,7小時內,土城站,288
206,近捷運站、公車站、一橋之隔台北市、公館,13482520,獨立套房,5F/5F,"9,500",永和區,屋主,8,陳小姐,14天前,頂溪站,341
207,設計公司的房子,13482111,獨立套房,5F/5F,"9,000",三重區,屋主,7,謝先生,13天前,菜寮站,458
208,近頂溪站及仁愛公園，溫馨明亮套房,13481347,獨立套房,4F/5F,"11,000",永和區,屋主,7,王太太,7小時內,頂溪站,755
209,捷運台北橋站【超值租案】新裝潢*乾溼分離,13481151,獨立套房,3F/4F,"9,499",三重區,仲介,6,曾先生,21小時內,菜寮站,468
210,三重優質全新套房全新家電家具生活機能佳,13480945,獨立套房,4F/5F,"10,000",三重區,屋主,6,林先生,22小時內,三重國小站,541
211,近頂溪捷運站套(109/10/09照片）,13480922,獨立套房,1F/2F,"9,600",永和區,屋主,5.5,莊小姐,14天前,頂溪站,405
212,國道路一段/低樓層小資套房,13479842,獨立套房,2F/2F,"9,000",三重區,仲介,8,郭先生,2小時內,三和國中站,503
213,捷運七張站優質套房(電費每度1.7元起),13479727,獨立套房,2F/4F,"10,000",新店區,代理人,7,房小姐,4天前,七張站,255
214,近府中捷運站，板橋熱區，生活機能超佳!!,13477691,獨立套房,8F/11F,"9,000",板橋區,屋主,7,詹先生,2天前,府中站,354
215,超低樓層免爬高屋況優採光好近捷運,13477105,獨立套房,1F/2F,"9,500",三重區,仲介,5,蕭先生,4天前,徐匯中學站,475
216,捷運大坪林2分【全新裝潢】採光*獨洗衣機,13475822,獨立套房,6F/6F,"10,999",新店區,仲介,7,沈先生,11小時內,大坪林站,214
217,板橋大套房.有對外窗採光一級棒！,13474692,獨立套房,4F/4F,"9,500",板橋區,屋主,8,張小姐,20小時內,府中站,692
218,全新飯店式獨立桶套房,13474050,獨立套房,5F/5F,"10,500",永和區,代理人,10,陳小姐,昨日,景平站,749
219,電梯明亮獨立套房,13472892,獨立套房,10F/12F,"9,500",中和區,仲介,7,謝小姐,16天前,中原站,420
220,正義北路新裝潢,13472680,獨立套房,2F/4F,"10,200",三重區,屋主,6.5,蔡先生,3天前,三重國小站,384
221,府中站旁.北歐風採光大套房,13471741,獨立套房,5F/5F,"10,800",板橋區,代理人,8,周小姐,2小時內,府中站,424
222,竹圍捷運站口#全配很棒#1年新屋,13471331,獨立套房,3F/5F,"12,000",淡水區,代理人,6,陳小姐,19小時內,竹圍站,109
223,大坪林精品設計套房(禁煙.寵物),13471198,獨立套房,5F/5F,"10,000",新店區,屋主,6.5,陳小姐,19小時內,十四張站,777
224,時尚簡約設計套房(禁寵、禁菸),13470884,獨立套房,3F/4F,"9,000",中和區,屋主,7.5,梁小姐,7小時內,華夏科技大學站,187
225,捷運大坪林超值首選採光佳獨立洗衣機機能好,13470491,獨立套房,頂樓加蓋/5F,"11,000",新店區,仲介,6,黃先生,18小時內,大坪林站,172
226,板橋車站正對面套房.三鐵共構,13470037,獨立套房,5F/9F,"10,000",板橋區,屋主,6,賴太太,3天前,板橋站,252
227,新裝潢套房水泥隔間生活機能佳，看房需約,13468072,獨立套房,4F/4F,"9,500",新店區,屋主,5,柯先生,7小時內,大坪林站,454
228,1分鐘到英專路商圈，10分鐘到淡水捷運站,13466980,獨立套房,4F/4F,"9,000",淡水區,屋主,9,林小姐,8小時內,淡水站,150
229,電梯套房近景安捷運站(24小時警衛),13466944,獨立套房,4F/14F,"9,700",中和區,屋主,5,鄭先生,7小時內,南勢角站,241
230,新板生活圈.全新家電.獨洗可曬衣,13463994,獨立套房,5F/5F,"11,500",板橋區,仲介,6,呂小姐,19小時內,板橋站,631
231,優質溫馨住家套房~有陽台包網路第四台等,13463922,獨立套房,2F/5F,"12,000",三重區,屋主,10,蔡先生,22小時內,修德國小站,146
232,菜寮站/秒殺房/寵物友善/採光套房,13463177,獨立套房,4F/5F,"11,900",三重區,仲介,10,林先生,3天前,菜寮站,309
233,精緻套房出租,13461728,獨立套房,3F/4F,"11,000",板橋區,屋主,8,洪小姐,21小時內,板橋站(環狀線)站,515
234,近新店區公所站/官方賴預約時間/詳情文宣,13457459,獨立套房,1F/4F,"9,000",新店區,仲介,6,宋先生,21小時內,小碧潭站,604
235,新北產業園區捷運套房有陽台,13456140,獨立套房,4F/5F,"9,500",新莊區,屋主,8,吳先生,13天前,新北產業園區站,503
236,江子翠捷運美套房,13454386,獨立套房,6F/6F,"11,500",板橋區,屋主,8,黃先生,7小時內,江子翠站,667
237,龍濱美宅*全新裝璜,13454115,獨立套房,4F/4F,"10,000",三重區,代理人,7.5,蔡先生,3天前,台北橋站,546
238,近黃線永安市場捷運站套房出租,13453350,獨立套房,3F/5F,"9,500",永和區,代理人,6,王小姐,7小時內,永安市場站,408
239,新埔捷運站二號出口步行7至8分套房,13453080,獨立套房,4F/5F,"9,500",板橋區,屋主,5.5,林小姐,14天前,新埔站,452
240,頂溪樓中樓套房交通方便生活機能佳,13452275,獨立套房,1F/12F,"11,500",永和區,屋主,5,王小姐,20天前,頂溪站,446
